poem,all,coherent,grammatical,melodious,moved,real,rhyming,readable,comprehensible,intense,liking
"perhaps: without appeal, or no excuse.<br>without exception, also, any jeans,<br>because they always go on after use.<br>without appeal implies regret, because,<br>without exception: people wear the jeans,<br>because it never happens to be paws,<br>or any other creatures who would) means,<br>without appeal implies regret, because,<br>because they happen always after) pause.",-0.08641975308641975,-0.3333333333333333,-0.1111111111111111,-0.1111111111111111,-0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,-0.1111111111111111,-0.3333333333333333,0.5555555555555556
"strove the cunning men and strong ,<br>but a little and they cry ,<br>“ lord , mayhap we are but clay ,<br>and we cannot know the why , ”<br>and the wise men doubt to-day .",0.037037037037037035,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,-0.6666666666666666,-0.3333333333333333,0.0
"to look a farther than a foemen be <br>she with me , and in countenance i fall <br>me for her , sin tis ever worse than all <br>but kind of life to grace and genius came",-0.48148148148148145,-0.6666666666666666,-0.6666666666666666,-0.6666666666666666,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,-0.6666666666666666,-0.3333333333333333,-0.3333333333333333,-0.6666666666666666
"a tree , violet are from the leaves ,<br>fresh breath with glee brain ,<br>in all that summer day year ,<br>and we rise by the break of riding , far of an ancient judgment guard no fear ,<br>the muse it strain .<br>from answered 's so , call",-0.14814814814814814,0.3333333333333333,-0.6666666666666666,-0.3333333333333333,0.0,-0.6666666666666666,0.3333333333333333,-0.3333333333333333,-0.3333333333333333,0.3333333333333333,0.3333333333333333
"the castle of our desire vultures we must be proud <br>we saw once at the inn of time our joyous thought <br>we transformed it to an hour of shame <br>and tired men mock it, with the victor's right <br>we found it in the tables, not working wrong",0.018518518518518517,0.0,0.0,-0.16666666666666666,0.0,0.3333333333333333,-0.16666666666666666,-0.16666666666666666,0.3333333333333333,0.0,-0.3333333333333333
"used to come often after that ,<br>and talk to us — just as he used to do ,<br>pleasantest kind ! and once , for john ,<br>he said he was “ lonesome but would n't let on —<br>fear mother would worry , and emmy and lou . ”",0.2962962962962963,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
"i would not be then !<br>put a little of small wee and all<br>like a pleasant that begin she changes ,<br>the owns of the till , lies<br>an ’ trip i wake here ;<br>at my the crowded heart of night<br>loved ne'er shall greet for him ,",-0.25925925925925924,-1.0,-0.3333333333333333,-0.3333333333333333,-1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333
"without delay, the other, even he,<br>the fellow, entered into battle when,<br>without surprise, upon his sudden. me,<br>and other servants, many of the same,<br>against his will, began the battle. he,<br>however valiant he appeared in fame,<br>in battle never suffered damage- ne,<br>however noble he appeared, himself,<br>without reserve, inflicted lasting shelf.",0.05555555555555555,-0.5,0.5,-1.0,0.0,0.5,0.5,0.0,-0.5,1.0,0.5
"with his philibeg an ’ tartan plaid ,<br>an ’ gude claymore down by his side ,<br>the ladies ’ hearts he did trepan ,<br>my gallant braw john highlandman .<br>sing , hey , & c .",-0.35555555555555557,-0.2,-0.2,0.2,-0.2,-0.6,-0.6,-0.4,-0.2,-1.0,-0.4
"embark for that far mysterious realm ,<br>whence the fathomless , trackless waters flow .<br>shall i see a presence dim , and know<br>a gracious hand upon the helm ,<br>nor be afraid to go ?",-0.37777777777777777,-0.6,-1.0,0.2,0.2,-0.6,-0.2,-0.6,-0.6,-0.2,-0.6
"in the midnight of the garden <br>from the land of the moon and the sea , <br>and the grass of the stars are gone , <br>and the stars are bright .",0.24444444444444444,0.2,0.6,0.2,-0.6,0.6,-0.2,0.6,0.6,0.2,-0.2
"think not they come for love of thee !<br>they seek from ennui to be free ,<br>to ask some boon , or tell some tale<br>which , true or false , will rarely fail<br>to leave behind a poisoned trail .",0.05555555555555555,0.5,0.0,0.0,0.5,0.5,-0.5,-0.5,0.0,0.0,0.0
"and water pulling fingers through my nose ! <br>no matter where each other people lash, <br>some tiny little supersonic flows ! <br>not gonna hear another single splash. <br><br>we only need no total saturate ! <br>we gotta carry such an extra weight ! <br>too fast to write a hundred seconds straight, <br>for any second you accelerate.",0.1111111111111111,-1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.3333333333333333,-0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,-0.3333333333333333
"i never wanted any part of this.<br>it never happened, even though it too,<br>despite its absence, never was -- i miss,<br>without desire, even, this without,<br>the absence always present, never there.<br>without desire, even. never out,<br>without desire always in. i wear,<br>without desire always in, without,<br>without desire. i am never out.",-0.16666666666666666,0.5,-0.5,0.0,-0.5,0.5,0.0,-0.5,-0.5,-0.5,0.5
"we met , hand to hand ,<br>we clasped hands close and fast ,<br>as close as oak and ivy stand ;<br>but it is past :<br>come day , come night , day comes at last .",0.07407407407407407,-0.3333333333333333,0.0,0.0,1.0,0.0,-0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
"the golden- golden sun, is shining, shines,<br>divine, divine. and over there on none,<br>because the darkness covers them. the vines,<br>the flowers, are alive. and even though,<br>because the sunlight covers us. the sun,<br>the holy sun. because the sunlight' glow,<br>the glory shining over there on one,<br>because the sunlight over there is bright.<br>and over there on even, shining right.",0.25925925925925924,0.6666666666666666,0.3333333333333333,0.0,-0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,1.0
"his mother then did give jack some advice ,<br>to her son a thief , who was not o'er nice ;<br>says she — “ fight your way , jack , and stand the brunt ,<br>you 're of no use , my child , without the blunt ,[ 10 ]<br>foddy , loddy , high o . ”",-0.06172839506172839,0.1111111111111111,-0.3333333333333333,-0.5555555555555556,-0.1111111111111111,0.3333333333333333,0.1111111111111111,-0.1111111111111111,0.5555555555555556,-0.5555555555555556,0.1111111111111111
"the castle of our desire vultures we must be seen <br>the castle with a watery lustre on the floor <br>and the wanderer to the steps of the stones <br>with allrespect, as he ne'er unworthy are of sight <br>this lily the hand of the poor man",-0.02564102564102564,-0.07692307692307693,0.07692307692307693,-0.38461538461538464,0.38461538461538464,-0.23076923076923078,0.07692307692307693,0.07692307692307693,-0.07692307692307693,-0.07692307692307693,-0.5384615384615384
"but night was as they waited on the day<br>she gave himself for him to know his word<br>and he given her— and his master's lord<br>the king, he told him, trembling with its play",0.2222222222222222,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.5
"how many a year , my asolo ,<br>since — one step just from sea to land —<br>i found you , loved yet feared you so —<br>for natural objects seemed to stand<br>palpably fire-clothed ! no —",-0.28888888888888886,-0.2,0.2,0.2,0.2,-1.0,-1.0,-0.6,-0.6,0.2,-0.2
"my darling child, to me; i have enjoyed,<br>myself enjoy the present pleasure. to,<br>myself, the future trouble, i shall void,<br>myself enjoy, and empty into air.<br>i am afraid, indeed, that you delight,<br>myself enjoy; you seem so lovely- faire,<br>without the shadow even, therefore- quite,<br>without the shadow, even, of regret.<br>indeed i cannot say enough in debt.",0.2727272727272727,0.2727272727272727,0.2727272727272727,0.6363636363636364,0.6363636363636364,0.45454545454545453,-0.09090909090909091,0.09090909090909091,-0.2727272727272727,0.45454545454545453,1.0
"so much of all my reason or the call<br>sure in my words with that you cannot tell<br>me rather to be more than me such and<br>and i, not shut to him, i understand",-0.2698412698412698,-0.14285714285714285,0.14285714285714285,-0.7142857142857143,-0.7142857142857143,-0.14285714285714285,-0.7142857142857143,-0.14285714285714285,-0.14285714285714285,0.14285714285714285,-0.7142857142857143
"( “ the wind ” was the cry of the rose , <br>and the sweet moon 's fire and the sun . <br>but the father 's word is a beggar 's hand , <br>and she has a",0.0,0.0,-0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,-0.3333333333333333,0.3333333333333333,0.0
"the sun is a summer day , <br>the blue wind blows in the west , <br>and the wind and the white wind is loud , <br>“ oh , the world is bright !",0.18518518518518517,0.3333333333333333,0.5555555555555556,0.3333333333333333,0.1111111111111111,-0.1111111111111111,0.3333333333333333,0.5555555555555556,-0.1111111111111111,-0.3333333333333333,0.3333333333333333
"perhaps, or maybe i remember this,<br>and mrs coulter is the one i take.<br>i cannot follow her, except. i miss.<br>i miss the other mrs conway. she,<br>she is delightful to describe. she, she,<br>she dances. i, i, dancing is my free,<br>artistic pleasure; therefore dancing be,<br>forever mrs conway! mrs. moore!<br>the other mr coulter! i was sure.",0.06172839506172839,0.5555555555555556,-0.1111111111111111,-0.3333333333333333,0.5555555555555556,-0.1111111111111111,-0.1111111111111111,-0.1111111111111111,-0.1111111111111111,0.3333333333333333,0.1111111111111111
"at summer 's splendour , yet with heart <br>and see it is a troubled at its door <br>they say , where glorious check , and pain array ’ d <br>of stones or fold .— they hold their bosom forth",-0.2777777777777778,-0.5,0.0,-0.5,0.0,0.0,0.0,-0.5,-0.5,-0.5,0.0
"“ o lord god , by the red<br>sullen end of the year<br>that is here ,<br>we beseech thee to guide us and strengthen our<br>swords till his slayers be dead ! ”",-0.24444444444444444,-0.6,-0.6,-0.2,-0.2,0.2,-0.6,-0.6,-0.2,0.6,0.2
"awaits me the least , my right , to me <br>why love i say , but count we that shouldst be <br>the part alone is satisfied with thee <br>here despise endless souls , and for in me",0.3888888888888889,1.0,0.5,0.5,0.0,0.0,1.0,1.0,0.0,-0.5,-1.0
"a night on earth!: her nether body rolled<br>pit feebly down, and tumbled by the flood<br>and on his altar, for his sons to gold<br>for to admit the ashes in a shroud",0.48148148148148145,1.0,0.3333333333333333,-0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0
and death my love ; and my heart none relieve <br>becomes a hope of each so queen a tune <br>little goddess tombs ; whose barren foes <br>that i dote from her eyes my eyes and shine,-0.16666666666666666,0.0,-0.25,-0.25,-0.25,0.5,0.25,-0.5,-0.75,-0.25,-0.25
"if i could have a nest , <br>i get away to the place where i was born . <br>for we have very one , <br>but the blood of old . ”",0.2962962962962963,0.3333333333333333,0.3333333333333333,0.0,1.0,0.0,-0.3333333333333333,0.3333333333333333,1.0,0.0,0.0
"a hundred thousand million bodies scaring, <br>some people asking questions like decoy ! <br>not even stopping others from pretending, <br>but heaven only cares what you annoy. <br><br>no need to laugh about these silly jokes ! <br>or being caught behind the same mistakes, <br>they really wanna label me a hoax ! <br>i never ever seen so many fakes.",0.1111111111111111,0.14285714285714285,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.42857142857142855,-0.42857142857142855,-0.42857142857142855,0.14285714285714285,0.14285714285714285,-0.14285714285714285
"sink the grandeur , and demand the screen <br>by burns , a clime , warm the high crested art <br>, dell ’ honor , to his genius ’ heart <br>the brave swains filled the driving here",-0.2345679012345679,-0.3333333333333333,-0.1111111111111111,0.1111111111111111,-0.5555555555555556,-0.5555555555555556,0.1111111111111111,-0.1111111111111111,-0.5555555555555556,-0.1111111111111111,-0.3333333333333333
"so , gallantly travel the king 's high way ,<br>with hearts unperturbed and with souls high and gay ,<br>there is many a road that is much more the mode ,<br>but none that so surely leads straight up to god ,<br>as the king 's high way .",0.1111111111111111,-0.2,0.2,0.6,0.2,0.2,0.6,0.2,-0.2,-0.6,-0.6
"we lie a lake , above the battle ground <br>the sunshine o'er the forest of the night <br>a lonely sound at the long murdered note 'd <br>a single wove a purple flashes bow 'd",-0.022222222222222223,0.6,-0.2,-0.2,-0.6,0.2,-0.6,0.2,0.2,0.2,0.2
"and in the punk-wood everywhere<br>the inserts ticked , or bored below<br>the rotted bark ; and , glow on glow ,<br>the gleaming fireflies here and there<br>lit up their jack-o ’ - lantern show .",-0.4222222222222222,-0.2,-0.6,-0.2,-0.6,-0.6,0.2,-0.6,-0.6,-0.6,-0.6
"how sweet and sweet the morning star , <br>when the sun is coming , and the air <br>with garden and the air is blind and vain , <br>and the spring that breaks the rose ,",0.48148148148148145,-0.3333333333333333,1.0,0.3333333333333333,1.0,1.0,-0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.0
"yet, rich in honour all of men was kind<br>for when at last she held with his command<br>and peer a patron of the gods to stand<br>and thus the husband pass'd him to his mind",-0.2222222222222222,-0.5,0.0,-0.5,0.0,-0.5,-0.5,0.0,1.0,-1.0,0.0
"because it happened only rarely: one,<br>sometimes, among the many others) so,<br>between her husband, brother ( also none,<br>because they were in europe, also, too,<br>because the brothers were important men,<br>because the husband was himself an- drew,<br>and also also, also other when,<br>among her sisters, also married, she,<br>between herself, herself, another. three.",0.2962962962962963,0.0,0.0,0.6666666666666666,0.0,0.0,1.0,0.3333333333333333,-0.3333333333333333,1.0,-0.3333333333333333
"the trumpet of god , obeyed on high ,<br>his signal to open the granary<br>and send forth his heavily loaded wains<br>rambling and roaring down the sky<br>and scattering the blessed , long-harvested rains .",0.1111111111111111,0.25,-0.5,0.25,0.25,0.25,0.25,-0.25,0.5,0.0,0.75
"the virgin mary sits with patrick ness, <br>and on an early marriage ceremony, <br>my life revolves around her wedding dress ! <br>i know this world is only matrimony. <br><br>i wonder whether loving seated woman, <br>or having any other wedding gowns ! <br>or never ever wear another turban ! <br>her kisses dancing under velvet crowns.",-0.24444444444444444,0.2,-0.2,-0.2,-1.0,0.2,-0.6,-0.2,-0.2,-0.2,0.2
"but some suppose that the trouble arose<br>with a certain corporal sanders ,<br>who sought to abuse the wooden shoes<br>that the natives wore in flanders .<br>saying : “ ————! ”",-0.4444444444444444,-1.0,-0.5,-0.5,-1.0,0.0,0.0,0.0,-0.5,-0.5,0.5
"the moon has brought the sky , <br>and it is the creature of the sun ; <br>her eyes were dark and clear , <br>and she knew the best ,",0.25925925925925924,1.0,0.3333333333333333,0.3333333333333333,1.0,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,0.3333333333333333,0.3333333333333333,-1.0
"and dreaming, dreaming. it is very sad,<br>and very silly; very touching( keep,<br>beloved; whatever happens to you add,<br>i love you very much; and always add,<br>i always love you very well, and oh,<br>and oh again, and oh, until i had,<br>perhaps myself become as sad as so,<br>and so on for about an hundred times,<br>but, oh again, and on forever crimes.",0.21212121212121213,0.2727272727272727,0.09090909090909091,0.09090909090909091,0.6363636363636364,0.2727272727272727,0.2727272727272727,0.2727272727272727,-0.09090909090909091,0.09090909090909091,0.45454545454545453
"the castle of our desire vultures we should not thought <br>we saw the anted quarry and lone pen <br>a stranger from the castle of its shade <br>who in a lone gull ; and would a swooner cry <br>quirinus was muthed, and what it did contain",0.06666666666666667,0.2,-0.2,-0.2,0.2,-0.2,0.0,0.4,0.2,0.2,-0.2
i 'll sound yet one more call .<br>they say these courts will spoil a forester .<br>it may be he has missed the way . i 'd give<br>my sword-hand just to hear his jolly bugle<br>answer me .,-0.16666666666666666,-0.25,-0.75,-0.25,0.0,-0.25,-0.5,0.25,0.25,0.0,0.25
"in rigorous hours , when down the iron lane<br>the redbreast looks in vain<br>for hips and haws ,<br>lo , shining flowers upon my window-pane<br>the silver pencil of the winter draws .",0.050505050505050504,-0.09090909090909091,0.2727272727272727,-0.09090909090909091,0.09090909090909091,0.45454545454545453,0.2727272727272727,-0.45454545454545453,-0.2727272727272727,0.2727272727272727,-0.2727272727272727
"or travel after motorola inc. <br>to catch an early morning silver screen. <br>each day another tiny little sync, <br>has risen from an angry fax machine. <br><br>a billion tons of heavy metal stocks, <br>are slowly turning under fax machines ! <br>a world surrounded by precision clocks ! <br>can see a hundred thousand movie screens.",0.48148148148148145,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,0.3333333333333333
"on every monarch of that mighty heart<br>his own creator's citadel did call<br>and sought to this a world, the woman's part<br>is she, and blessed is the soul of all",-0.18518518518518517,-0.3333333333333333,0.3333333333333333,-0.3333333333333333,0.3333333333333333,-0.3333333333333333,0.3333333333333333,-1.0,0.3333333333333333,-1.0,0.3333333333333333
"or ever even test facility ! <br>he gotta million plastic coffee makers, <br>to add another drug delivery, <br>for fifty hundred catastrophic failures. <br><br>with iron power only muscle strains ! <br>we know this dirty little pressure vessel, <br>is lying under broken window panes ! <br>an empty belly full of molten metal.",0.28888888888888886,0.2,-0.2,0.6,0.2,0.6,-0.2,1.0,-0.2,0.6,-0.2
"the castle of our desire vultures we must be seen <br>the castle with a watery lustre on the floor <br>and the wanderer to the steps of boughs <br>reach past the steps and at the door's gate give <br>the malice of his foes, and the light",-0.037037037037037035,-0.3333333333333333,0.3333333333333333,-1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.3333333333333333,0.3333333333333333,-0.3333333333333333,0.3333333333333333
"the castle of our desire vultures we must be <br>said he, the stirring breezes of the world <br>he shades it sinks, and drowsy the hevens <br>the castle's dark and narrow grate we should not flee <br>the heat washes, but in the blaze",-0.36507936507936506,-0.14285714285714285,-0.7142857142857143,0.14285714285714285,-0.42857142857142855,-0.7142857142857143,-0.7142857142857143,-0.42857142857142855,-0.14285714285714285,-0.14285714285714285,-0.7142857142857143
"ah , would swift ships had never been , for then we ne'er had found ,<br>these harsh ægean rocks between , this little virgin drowned ,<br>whom neither spouse nor child shall mourn , but men she nursed<br>through pain<br>and — certain keels for whose return the heathen look in vain .",-0.2222222222222222,0.0,0.5,-1.0,-0.5,-0.5,0.0,-0.5,0.0,0.0,-0.5
"the clocks are chiming in my heart<br>their cobweb chime ;<br>old murmurings of days that die ,<br>the sob of things a-drifting by .<br>the clocks are chiming in my heart !",0.16049382716049382,0.1111111111111111,-0.1111111111111111,0.3333333333333333,-0.1111111111111111,0.5555555555555556,-0.1111111111111111,0.7777777777777778,-0.1111111111111111,0.1111111111111111,0.1111111111111111
"i for instance might groan as a bag-pipe groans ,<br>give the flesh of my heart for sharp sorrows to flagellate ,<br>grief might grind my cheeks down , age make sticks of my bones ,<br>( though a queen drowned in tears must be worth more than madge elate )[ 1 ]<br>rose might turn burdock , and pine-apples cones ;",-0.1111111111111111,0.0,0.3333333333333333,-0.3333333333333333,0.0,-0.3333333333333333,0.3333333333333333,-0.3333333333333333,-1.0,0.3333333333333333,-0.3333333333333333
"so began thy chains of am tired warm ,<br>and all my future<br>as things were known ; but then like the dreams that die alone ;<br>shall you not thy watched , but with me , i shall bright<br>of sunk 's heavenly charms !",-0.037037037037037035,-0.3333333333333333,-0.3333333333333333,1.0,-0.3333333333333333,-0.3333333333333333,-1.0,-0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333
"but he that worships the gates alone ,<br>forgetting the shrine beyond , shall see<br>the great valves open suddenly ,<br>revealing , not god 's radiant throne ,<br>but the fires of wrath and agony .",0.15555555555555556,0.2,0.2,0.2,0.2,0.2,-0.6,0.6,0.2,0.2,0.6
"alas! are many. they are many. they,<br>indeed! they come so thick and fast. they may,<br>alas, alas, indeed, consume our prey.<br>they are afraid of many dreadful sights.<br>they are, alas, afraid to eat the fruit.<br>they cannot climb upon it, cannot bites.<br>they cannot branches grow upon it root,<br>alas! they never swallow apples, though,<br>indeed they hunger very hungry oh.",0.037037037037037035,-0.3333333333333333,-0.3333333333333333,0.3333333333333333,-0.3333333333333333,0.3333333333333333,1.0,-1.0,0.3333333333333333,0.3333333333333333,-0.3333333333333333
"‘ selfish father of men !<br>cruel , jealous , selfish fear !<br>can delight ,<br>chained in night ,<br>the virgins of youth and morning bear .",0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,-0.5,0.5
"the castle of our desire vultures we must be seen <br>the castle with a watery lustre on the floor <br>and the wanderer to the steps of splendid <br>who pass 'd to the poor and their slaves, in the blaze <br>and he the tables blaze in all their hands",-0.24183006535947713,0.058823529411764705,-0.058823529411764705,-0.4117647058823529,-0.5294117647058824,0.058823529411764705,-0.4117647058823529,-0.5294117647058824,-0.17647058823529413,-0.17647058823529413,-0.29411764705882354
"all is there , the wind is in the west . <br>the dear little infant little have i heard the song . <br>you may see , with a quiet , <br>your face is full of tears ,",-0.5,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-0.5,0.0,0.0,0.0
"her tiny satin velvet leather spray. <br>she wore an orange coffee table cleaning, <br>with little iron boxes thrown away, <br>this city there is only central heating. <br><br>so many people wearing dirty sneakers ! <br>are you too busy eating garbage cans, <br>or going under solar water heaters ! <br>my stomach fueled by electric pans.",0.4666666666666667,0.6,0.6,1.0,0.6,0.6,0.6,0.2,0.2,-0.2,-0.6
"with mighty numbers , won from own thy weeds <br>mirror the strong ghastly of this day <br>cloven in the northern hopes of night <br>if heavenly storms beyond all old at last",-0.18518518518518517,-0.3333333333333333,-1.0,0.3333333333333333,0.3333333333333333,-1.0,-0.3333333333333333,-0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
"when the cock crew ! <br>there 's voices in the sky , <br>and the singing of the sky , <br>and the world is still ,",0.18518518518518517,0.3333333333333333,1.0,-0.3333333333333333,-0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333
"remote , although i hear the beggar 's cough ,<br>see the woman 's twinkling fingers tend him a<br>coin ,<br>i sit absolved , assured i am better off<br>beyond a world i never want to join .",0.3333333333333333,1.0,0.3333333333333333,-1.0,0.3333333333333333,1.0,0.3333333333333333,-0.3333333333333333,0.3333333333333333,1.0,1.0
"faithful to show one star and message free <br>then kiss a feud , with her still many a space <br>o poor and brave ! to whom the palm invite <br>with the unhappy dearest of foregone song",-0.1111111111111111,-0.42857142857142855,-0.14285714285714285,0.14285714285714285,0.14285714285714285,-0.42857142857142855,-0.42857142857142855,0.14285714285714285,0.14285714285714285,-0.14285714285714285,-0.42857142857142855
"and such a brightness in his eye<br>as if the ocean and the sky<br>within him had lit up and nurst<br>a soul god gave him not at first ,<br>to comprehend their majesty .",0.4666666666666667,0.6,0.6,0.6,0.6,0.6,0.6,-0.2,0.6,0.2,0.2
"the world was in its day of peril dark and glorious <br>wontian, and althatmed, and a brood of shade <br>but when the sun rose up in the oaks did rise <br>and down the shaking clouds to mark him still <br>“ let the day be time enough to",-0.6296296296296297,-1.0,-0.3333333333333333,-1.0,-1.0,-1.0,-0.3333333333333333,0.3333333333333333,-1.0,-0.3333333333333333,-0.3333333333333333
"music , soft throbbing music in the night ,<br>her memory swims<br>into the brain , a carol of delight ;<br>the cup of music overbrims<br>with wine of memory , in the night .",0.1111111111111111,0.0,-0.3333333333333333,0.6666666666666666,0.3333333333333333,-0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,-0.3333333333333333,0.6666666666666666
"show my love to my things to bring them most <br>while the flat example and the lies <br>finds now ever at last be left before <br>nor , vow , christians yours , their radiant in mail",-0.35802469135802467,-0.3333333333333333,0.5555555555555556,-0.7777777777777778,-0.7777777777777778,-0.5555555555555556,-0.1111111111111111,-0.5555555555555556,-0.5555555555555556,-0.1111111111111111,-0.1111111111111111
"all day apart forever will proudly lightly .<br>as you are some now , they come with us<br>and memory our heritage ,<br>we are really regret in the whole ;<br>our friend queen 's land ;<br>and — they agree with",0.1111111111111111,-0.5,0.0,0.5,1.0,-0.5,-0.5,0.5,-0.5,1.0,0.5
"i 've taken my duty , and i will not , <br>nor while i dare , i will go , <br>and the red rose falls on the hill ; <br>the trees are white , and the flowers",-0.037037037037037035,0.3333333333333333,0.1111111111111111,0.1111111111111111,-0.3333333333333333,0.1111111111111111,0.1111111111111111,-0.1111111111111111,-0.1111111111111111,-0.5555555555555556,-0.1111111111111111
"to sink full sweet beneath the sod <br>that turn 'd the root . ” his meekness only turn 'd <br>the thought of life — the setting would procure <br>why , mix with spoils , who lords so , always rolls",0.1111111111111111,0.3333333333333333,-0.3333333333333333,-0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,-0.3333333333333333,0.3333333333333333,-0.3333333333333333,-0.3333333333333333
"a delicate thing is our bird withal<br>and owns but a fickle appetite ,<br>so that old and young take a keen delight<br>in serving it ever , day and night ,<br>with the last gay heart now turned to gall .",-0.037037037037037035,0.0,0.3333333333333333,0.6666666666666666,-0.6666666666666666,0.0,-0.3333333333333333,0.0,0.0,-0.3333333333333333,0.0
"if he left his way of christmas ,<br>the youthful of come thirty , ere beg<br>come , come , neither , all 's love , to love ,<br>we take out of the gods of my cave ,<br>the calls that no tombs were read !<br>down , my brothers get !",-0.16666666666666666,-0.5,-0.5,-0.5,0.0,0.0,0.0,-0.5,0.5,0.0,-1.0
"last , i have known thee , my brave<br>noble thinker , lover , doer !<br>the best knowledge last i have .<br>but thou comest as the thrower<br>of fresh flowers upon a grave .",0.5555555555555556,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333
"“ from the creed of the everlasting dancing<br>crosses thy name .<br>[ . [ henceforth thou thou not ?<br>thou , my old hope , long should however hear<br>your shades from my eye and rebates as wine it steals purple away ,<br>till the wives of a garden that hath gleamed we",-0.3888888888888889,-0.5,0.0,-0.5,-0.5,-1.0,0.0,0.0,-1.0,0.0,0.0
"shake me a use , i know upon either asked ;<br>for he said , “ so late , ” my song , ” has cried — “ and dread for the favourite delights ,<br>the roses of still they 've a wife .<br>she bared like strife backward and",0.1111111111111111,0.0,0.0,0.5,0.5,0.0,-0.5,-0.5,0.0,1.0,0.0
"the castle of our desire vultures we should defend <br>and dark and silent meant we should dare to pass <br>the verdrespect of the holy grail white <br>the heat washes on the water, and the snow was white <br>her sorrow was the husk of the lipped bowl",-0.09259259259259259,0.3333333333333333,0.0,-0.6666666666666666,0.16666666666666666,0.0,-0.3333333333333333,-0.16666666666666666,-0.3333333333333333,0.16666666666666666,-0.3333333333333333
"but if they guard the hail of a mighty tongue ,<br>or cease thy rolling , but now all the drama thing<br>quaff her voice like watch to say ;<br>“ the happiest creature man , what dull ?<br>shall blaze their bloom ,",0.2222222222222222,-0.5,1.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0,-0.5
"of all the future , trample my bound <br>then patient my eyes ’ parent off this wall <br>as oft we wander through the ruined ranks <br>like , there the dubious move in power of fortune",0.25925925925925924,0.3333333333333333,0.3333333333333333,-0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.3333333333333333,0.3333333333333333
"nay, he is writ, of what the name must fight<br>for he had got his honey on my brow<br>and felt the husband which it never knew<br>and when my heart was always at his might",-0.25925925925925924,-0.3333333333333333,-0.3333333333333333,0.3333333333333333,-1.0,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,0.3333333333333333,-0.3333333333333333
"here in a thousand hills , <br>and this is the thing of the year . <br>for the first time , on the deep . <br>yet in my heart , what is it i can see ;",0.4444444444444444,1.0,0.0,0.5,0.5,0.5,1.0,0.0,0.5,0.0,0.0
"the world was in its day of peril dark and bright <br>wont to believe the dot of fond love, with sapphire <br>from whence the woman's shafts for joy or thee <br>thou wast in love with her locks of doom <br>o! if the grim world were w",-0.4603174603174603,-0.14285714285714285,-0.42857142857142855,-0.14285714285714285,-1.0,-0.7142857142857143,-0.7142857142857143,-0.14285714285714285,-0.7142857142857143,-0.14285714285714285,0.14285714285714285
"some strange story i have read<br>of a man without a soul .<br>mind he had , though soul had fled ;<br>magic gave him gifts instead ,<br>and the form of youth he stole .",0.06666666666666667,0.2,1.0,0.2,0.2,-0.2,-0.6,-0.2,-0.2,0.2,-0.2
"we have our dreams ; not happiness .<br>great cities are upon the hill<br>to lighten all our dream , and still<br>we have no cities to possess<br>but cities built of bitterness .",0.037037037037037035,0.3333333333333333,-1.0,-0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.3333333333333333,0.3333333333333333
