poem,dataset,bertranker_all,bertranker_coherent,bertranker_grammatical,bertranker_melodious,bertranker_moved,bertranker_real,bertranker_rhyming,bertranker_readable,bertranker_comprehensible,bertranker_intense,bertranker_liking,crowdgppl_all,crowdgppl_coherent,crowdgppl_grammatical,crowdgppl_melodious,crowdgppl_moved,crowdgppl_real,crowdgppl_rhyming,crowdgppl_readable,crowdgppl_comprehensible,crowdgppl_intense,crowdgppl_liking,bws_all,bws_coherent,bws_grammatical,bws_melodious,bws_moved,bws_real,bws_rhyming,bws_readable,bws_comprehensible,bws_intense,bws_liking,gppl_all,gppl_coherent,gppl_grammatical,gppl_melodious,gppl_moved,gppl_real,gppl_rhyming,gppl_readable,gppl_comprehensible,gppl_intense,gppl_liking
"and did the gods above then smile<br>when we believed that love would last ,<br>counting its heart-beats on the dial<br>of hours that have too soon slipped past ,<br>the while .",gutenberg,-0.23285174369812012,-0.24636635184288025,-0.2548682391643524,-0.2567827105522156,-0.2533737123012543,-0.2578393518924713,-0.24447397887706757,-0.2588040232658386,-0.25391992926597595,-0.25536632537841797,-0.2532878518104553,-0.7556389923996538,-0.7556389923996538,-0.22153884319490313,-0.5655337879160285,-2.43205099274439,-0.26681368936770916,-0.8578640547853029,-0.024345779662342793,0.7525331965059516,1.115350508543908,0.7687344052780223,-0.1111111111111111,0.0,-0.5,0.0,0.0,-1.0,-0.5,0.0,0.5,0.5,0.0,-0.13660802191070134,0.0480826110110345,-0.2590182135116214,0.4609641461546963,-0.3032603721665699,-0.4624804071647661,-0.35551742604900854,-0.26026888593805686,0.10183263815634859,0.7531250928665061,-0.11225465151383318
"why can n't i think that such men had not lived ,— <br>“ it was the time , but not so , and then — <br>the story of its joy was broken , <br>and the heart of",ngram,-0.23288269340991974,-0.24592997133731842,-0.25484058260917664,-0.2558496296405792,-0.25238311290740967,-0.2559892237186432,-0.24438820779323578,-0.25989481806755066,-0.25365570187568665,-0.25276464223861694,-0.25204575061798096,-0.370666670669881,-0.370666670669881,0.8706368457712138,-2.089260095094488,-2.5836746716471666,-0.037493046648194736,-0.2440604740846279,-0.42235365956387977,0.35101487871922443,0.752068892145452,-0.0829214390850278,-0.037037037037037035,0.3333333333333333,-0.3333333333333333,-0.3333333333333333,0.3333333333333333,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.3333333333333333,-0.12329279635410992,0.068019092446922,-0.10018016485952701,0.11906858188407422,0.015840536026741882,-0.2992216614153885,-0.33378960003128605,-0.5140409307235408,0.12560180253438688,0.26308711234281923,-0.47326167966538285
"with lions and of fold, which she has told<br>for nothing there can find a land of gold<br>shall he behold it on the world to say<br>and he was such a thing to pass his way",deepspeare,-0.2328370213508606,-0.25025036931037903,-0.2566849887371063,-0.25874975323677063,-0.2539193034172058,-0.2574080526828766,-0.2471483051776886,-0.2592836320400238,-0.256010502576828,-0.2551444172859192,-0.25480613112449646,-1.07933040747888,-1.07933040747888,2.269562105973282,-3.3887369204464424,-1.3338283495803585,3.0904375526411876,2.7168407692091274,-0.9520907408001984,0.5108382768347988,0.3671159826298728,2.0007903528579494,0.25925925925925924,0.3333333333333333,0.3333333333333333,-1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,0.3333333333333333,-0.3333333333333333,1.0,0.20947426980208284,0.2647610560373552,0.07761728258489012,-0.4160084585855287,0.10285762047058734,0.3455959089339038,0.49949162279672193,-0.17979597732868993,0.12188091752066944,0.13608333584773555,0.10039481026465996
"the empty ruins , lapsed again<br>into nature 's wide domain ,<br>sow themselves with seed and grain<br>as day and night and day go by ;<br>and hoard june 's sun and april 's rain .",gutenberg,-0.23282858729362488,-0.24542999267578125,-0.2512613534927368,-0.2531471848487854,-0.24905487895011902,-0.25246667861938477,-0.24374134838581085,-0.2545141875743866,-0.24974209070205688,-0.24937540292739868,-0.25011375546455383,-0.15395480555733507,-0.15395480555733507,2.2345281290470247,-1.367584047334165,-1.3584030858472185,2.478537841786429,0.9437664445694677,2.885994093669843,-0.5459626988517631,2.316117525950982,0.814542201199319,0.48148148148148145,0.3333333333333333,0.3333333333333333,1.0,-0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,0.3333333333333333,0.3333333333333333,0.8420296095398817,0.16351223718434735,0.4056734400838165,0.03902915849064794,-0.09178243560409761,0.07998187436777471,0.06060604247829128,0.46840382841041694,-0.310174036757526,0.5013387264767316,0.0653723372316527
"the thick lights passing up up by the ground <br>it is not where i am there , where tis night <br>they reels in death and friendly light <br>to hide from me to burst away , outright",jhamtani,-0.23283255100250244,-0.2471522092819214,-0.25468170642852783,-0.257529079914093,-0.2536967098712921,-0.2563878893852234,-0.2445063292980194,-0.2594480812549591,-0.254589706659317,-0.25227034091949463,-0.252433717250824,-0.8791164124608363,-0.8791164124608363,2.809834573237381,0.07703336340053943,-0.8543193168818224,-0.2536928242920333,1.2742734233040882,-0.564123258673356,-1.9246023269419883,-0.1052493127873302,2.8903301378630157,-0.2777777777777778,-1.0,0.5,0.5,-1.0,-1.0,0.0,0.0,-0.5,0.0,0.0,-0.18486753497807468,-0.5608384957864051,0.3735726638668024,0.630634011280554,-0.5171677623726998,-0.4133819653209186,-0.23061552866712703,-0.3171768648975369,-0.3411790218099276,0.4305072999264197,0.0588091908881018
"and i think i should feel as the sun went round<br>that he was not there any more ,<br>but dews were wet on the grass-grown mound<br>on the bed of my love lying underground ,<br>and evening pale on the shore .",gutenberg,-0.23284612596035004,-0.24723947048187256,-0.2553745210170746,-0.25707677006721497,-0.252849817276001,-0.2559935450553894,-0.24468062818050385,-0.2607865631580353,-0.2543482184410095,-0.2530362606048584,-0.2529536485671997,1.2193317550975464,1.2193317550975464,2.1888422249797532,0.30495046194913694,-0.19632290348265782,2.306287705967087,1.9838894973949757,0.025969348098358436,-0.7875252408191715,-0.4863329078477156,3.525741380410582,0.29292929292929293,0.45454545454545453,0.09090909090909091,0.45454545454545453,0.45454545454545453,0.6363636363636364,0.45454545454545453,0.2727272727272727,0.09090909090909091,-0.2727272727272727,0.6363636363636364,0.4160271923443637,0.5226437478197508,0.010576908573796902,0.32631277383211915,0.6147579999178376,0.9088168301942947,0.28479839463710005,0.0404902108591493,0.18166027465038095,0.18746543769805518,0.6576806780259312
"we shall laugh once more as we used to do , and dance in the old-time way ,<br>for this is the pledge they have made to us who serve in the war to-day ;<br>and the joys of home that we treasure so are the joys that their lives<br>defend ,<br>and they shall give us our christmas time as soon as the war shall end .",gutenberg,-0.23285281658172607,-0.2459414303302765,-0.25498729944229126,-0.25625789165496826,-0.2530708909034729,-0.2561188042163849,-0.2431498020887375,-0.2596798837184906,-0.2537751793861389,-0.25221121311187744,-0.25196561217308044,-0.24012396020022525,-0.24012396020022525,0.5929890315316967,-0.4061180839549627,-1.0986261294828379,1.5278919085455887,-0.28439085732610625,0.2085286336533455,-0.4301047044630978,2.1036848236042007,1.7768298225540837,0.06944444444444445,0.25,-0.125,-0.125,0.25,0.375,-0.125,0.0,-0.125,0.25,0.375,0.054971632060530906,0.1278729990506795,-0.12412059100895437,0.2916849508218111,0.08455778089730998,0.14997570591842807,-0.09151670146317484,-0.31793647012776705,-0.1485267135917392,0.7169588766451787,0.4234767050737438
"remember everything i wanna say. <br>what happens when my dreams are coming true ! <br>not gonna see it any other way, <br>a thousand angels watching over you. <br><br>and there is nothing like an endless night, <br>who really cares about what others do ! <br>no matter whether weather wrong or right ! <br>another million people passing through.",hafez,-0.23284487426280975,-0.24748434126377106,-0.2573818266391754,-0.25848275423049927,-0.2562989592552185,-0.25797203183174133,-0.2450108528137207,-0.26284798979759216,-0.2562791407108307,-0.2525021731853485,-0.2543943226337433,-0.04773599813676307,-0.04773599813676307,1.7062604683853355,1.533363750265164,-1.4462323399108843,0.538029788377361,1.08149728666049,1.209034017445627,0.9994509227479109,1.4432232621948529,0.7260256657041034,0.4074074074074074,0.3333333333333333,0.3333333333333333,1.0,-0.3333333333333333,-0.3333333333333333,1.0,1.0,1.0,-0.3333333333333333,-0.3333333333333333,0.6498929502177948,0.4547695745313756,0.07071649216492866,1.0653028974994903,0.24410944301885384,-0.2565247647773073,0.6923936146702894,0.3306990353684969,0.0730932318516562,0.36181478866393757,0.044134660071986145
"the world who am it never felt to stay<br>but did not far upon my hand i more<br>and taught to draw behind me from my way<br>i feel the light, and joy is not before",deepspeare,-0.23282644152641296,-0.24715982377529144,-0.25504225492477417,-0.2569408416748047,-0.2539074718952179,-0.2560655474662781,-0.24541155993938446,-0.2597543001174927,-0.2525615692138672,-0.2532331049442291,-0.25145116448402405,0.6739195152467751,0.6739195152467751,1.8525815734092717,0.16839668544405928,-0.21172200585256154,2.501681203422276,0.8914670832614554,-0.8243057582053243,-1.2774261836128724,-1.674184437150134,0.8005737820061216,0.037037037037037035,1.0,-0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.3333333333333333,-0.3333333333333333,-1.0,0.3333333333333333,0.09592207396723465,0.8120445770223729,0.1813427981034144,0.3166913614042951,0.4672633682788083,0.17050341443092848,0.465777423867395,-0.4338313155514635,-0.31607532367081714,-0.18325806698666558,0.2676586116905677
"good-night . good-night . ah , good the night<br>that wraps thee in its silver light .<br>good-night . no night is good for me<br>that does not hold a thought of thee .<br>good-night .",gutenberg,-0.23285487294197083,-0.2460981011390686,-0.2560163140296936,-0.25717735290527344,-0.2542766034603119,-0.25711166858673096,-0.24565185606479645,-0.2600209712982178,-0.2548312246799469,-0.25364214181900024,-0.25320330262184143,-1.0952758701019283,-1.0952758701019283,2.1476272120005437,-1.3119766533762132,-1.4901720024633847,2.6667821181557025,-0.9444035338274017,-0.40393173734181903,-1.0387191904380717,1.4957770005622761,0.3510691585025076,-0.05555555555555555,-1.0,0.5,-0.5,0.0,0.5,-0.5,0.0,0.0,0.5,0.0,0.08561605394743577,-0.5931127327799008,0.4644055049925871,0.03107638719944665,-0.09291912042937743,0.5667241969629591,-0.3136446122165324,-0.14625757941756953,-0.06637799666949121,0.5704866123530266,-0.018152896712529558
"again. another; only it became,<br>again and ever onward after when,<br>without cessation ever after came,<br>and always came another picture; then,<br>again, another; only it appeared,<br>appeared again without cessation when,<br>within itself, without inter and weird,<br>within and over, over, after which,<br>within itself and ever onward rich.",true_poetry,-0.23284810781478882,-0.2466481328010559,-0.2564455568790436,-0.25651857256889343,-0.25476154685020447,-0.25877976417541504,-0.24527351558208466,-0.26132121682167053,-0.25472763180732727,-0.2533305585384369,-0.25260281562805176,0.48514382912600107,0.48514382912600107,1.4240613062312037,-0.5048250757452477,-1.1274874937756543,-0.44693009099440345,-0.33065064328547933,-0.4540059443342099,-0.8893527855338718,0.8028061256389141,0.21160044766214584,0.05555555555555555,0.3333333333333333,0.3333333333333333,0.0,0.0,-0.16666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.17571355231678643,-0.11194877535980297,0.17159366511741236,0.314189105842168,-0.10985889382299055,-0.35839023829879774,-0.12323133078220676,-0.2866539848851468,-0.18902979242982193,0.340830274051502,-0.09104212004652253
"i wonder if we cry , <br>“ oh , no ! ” the lark replied , <br>“ then , then , let me go home ! <br>thy little child ,",ngram,-0.23288635909557343,-0.24700705707073212,-0.25613605976104736,-0.25755831599235535,-0.25494346022605896,-0.2593328356742859,-0.24589726328849792,-0.26125770807266235,-0.2559170126914978,-0.25496846437454224,-0.2551058828830719,-1.5597785698676405,-1.5597785698676405,0.6684748122019135,-0.7335812889053593,-2.1284160150916427,-0.5955407244141331,-0.205270903884442,-1.051616966125965,-1.3858039886564297,1.2464903142680201,0.003943717811102886,-0.4074074074074074,-0.3333333333333333,-0.3333333333333333,0.3333333333333333,-0.3333333333333333,-0.3333333333333333,0.3333333333333333,-1.0,-1.0,-1.0,-0.3333333333333333,-0.8713311377714438,-0.016849757161258083,-0.4771179202296131,0.2393822197059975,-0.03701944958884996,-0.5552703868328932,0.03779426161473773,-0.7691083863811424,-0.30637218047985826,0.1419675660906746,-0.406942875416349
"i went to shelter, from this hand of thought<br>it is a crescent that hath made me and<br>upon my country's bosom of the land<br>the girl i wept, and loved it for a spot",deepspeare,-0.23282857239246368,-0.24751591682434082,-0.2562292218208313,-0.25701093673706055,-0.2541714310646057,-0.25740402936935425,-0.24457335472106934,-0.2597832679748535,-0.25446173548698425,-0.25297027826309204,-0.25342780351638794,-1.1159888107526676,-1.1159888107526676,2.22424459838603,-0.901167148062643,-0.23756004744429918,1.2338716249751478,-0.5640176130185436,0.9032352839422516,0.8382504890790604,0.20355839082855762,-0.025277414089334902,0.4074074074074074,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,-0.3333333333333333,1.0,1.0,-0.3333333333333333,0.3333333333333333,0.19499438461583354,-0.07000927242336172,0.3597960688647251,0.3137111088177625,0.27614676038432007,-0.04778424193598129,-0.39719672180578225,0.12372979668220406,0.639591514875128,0.13247798125812643,-0.20253344488833427
"first weary still , in called shine ,<br>( oh the early pour ! )<br>“ who 're out ? ” dear blame you .<br>home again cast me away away ,<br>among the weather ,<br>above the fulfil wept ;",lstm,-0.23284776508808136,-0.24649553000926971,-0.25419384241104126,-0.2558671236038208,-0.2523728013038635,-0.25589609146118164,-0.2440725713968277,-0.2594521939754486,-0.25478848814964294,-0.25143149495124817,-0.2534935474395752,-1.4671193146629529,-1.4671193146629529,-0.8911501209892168,1.0002950285754295,-1.1745833817960867,1.2316618214730854,-0.49383793530069336,-1.0927653532849657,0.3746321911642561,0.4445098839851784,0.2894117181501148,0.18518518518518517,-0.3333333333333333,-0.3333333333333333,0.3333333333333333,1.0,-0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.3201756053401108,-0.4104375731688184,-0.11159059325496729,0.33791396907706817,0.40227909560603503,-0.36618138209845236,-0.21219843271996208,-0.5134036087424225,-0.13923137500519867,0.3637465000358075,-0.32714677664955394
"oh , why can n't you like to be ? ” <br>“ well , thou art not for the rest ? <br>yet , when i saw the morning rays <br>we saw the happy year ,",ngram,-0.23283271491527557,-0.24788615107536316,-0.25483396649360657,-0.25602084398269653,-0.2527441680431366,-0.2564833164215088,-0.24401623010635376,-0.2607533633708954,-0.254388689994812,-0.2528933584690094,-0.2533751130104065,-2.6613478539238113,-2.6613478539238113,0.4378044159974433,-0.15403295266581243,-1.2019187135944862,0.8889885790819928,-0.4535309720181582,0.03703995216420614,-0.6774665516732362,0.5075570419414464,0.39632596677998044,0.0,-0.16666666666666666,-0.16666666666666666,0.16666666666666666,0.3333333333333333,0.0,-0.16666666666666666,-0.3333333333333333,0.3333333333333333,0.0,-0.3333333333333333,-0.30606041504422804,-0.06645670170323406,-0.23476683165628254,0.40832822328619706,0.06981918728120165,-0.2582657927866131,-0.1582316214158661,-0.7147804921455151,0.0827341786078992,0.17817592976463897,-0.5072342618850993
"they give death dear and to a watchful power <br>but is the world . with care , and henry 's thirst <br>not see you on the heavy hand of night <br>yield to thy way to thee , a adamant come",jhamtani,-0.23283910751342773,-0.2478848695755005,-0.25673845410346985,-0.25842949748039246,-0.25405460596084595,-0.25858908891677856,-0.246536523103714,-0.2628445327281952,-0.25608426332473755,-0.2538161873817444,-0.255863755941391,-3.1590063203095586,-3.1590063203095586,-0.18105816092168084,-0.6159979331589461,-2.963515527916358,0.4277050051287173,-1.031654718411993,-0.6595564041312667,-2.7400307922281297,-1.4388985356048245,-0.06441252754777042,-0.5555555555555556,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,-1.0,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,-1.0,-1.0,-1.0,-0.9773441999294826,-0.13031837984236785,0.023814706400093588,0.2194824074770242,-0.2127782167365574,-0.310061548537101,-0.054376452174340985,-0.6654751932078474,-0.3459366420242132,-0.3228680063363951,-0.19345488851218356
"blow ! blow ! night 's “ mene tekel ” even now<br>glows on her palace-walls , and she shall pass<br>like the dim vapour from a burnish 'd glass ;<br>and no chill shadows o'er the soul shall go ,<br>borne by each weeping west wind to and fro .",gutenberg,-0.23286181688308716,-0.24696634709835052,-0.25550806522369385,-0.2569981813430786,-0.2534596920013428,-0.25761449337005615,-0.24499763548374176,-0.25973066687583923,-0.2545126974582672,-0.2536410689353943,-0.25272348523139954,-0.13809689288443439,-0.13809689288443439,0.17174917793950362,-0.6867229851147786,-1.4655012162800316,1.0098321148535516,1.166439428303851,-0.2386924638590162,0.9746075795649178,1.4488704015954963,0.5257730705530934,0.1111111111111111,0.0,-0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.42857142857142855,0.0,0.2857142857142857,0.14285714285714285,-0.14285714285714285,-0.09506179254674524,-0.20936198567025624,-0.15965229764695338,0.27342183200072073,0.04390153232534972,-0.1189161783522555,0.12398243349911339,-0.45188463164206477,0.21253335426715927,0.6128933301494898,-0.2027268232425172
"alas, must be enslaved. perhaps the cause,<br>besides that they are so extremely k.<br>directed. i believe, indeed) are oz.<br>directed; meaning rather, being made,<br>directed. therefore i conceive the two,<br>directed always, are of equal grade.<br>but seeing this distinction you might too,<br>perhaps would, fancy, i suppose, that they,<br>directed, always are below. and may.",true_poetry,-0.23288553953170776,-0.2468680441379547,-0.25568917393684387,-0.2570587694644928,-0.25513356924057007,-0.2576744258403778,-0.24569344520568848,-0.2606693208217621,-0.2537515163421631,-0.2538451552391052,-0.2520096004009247,-0.9617219945499231,-0.9617219945499231,0.7725042575124557,-1.1633983210297703,-1.7600686169521929,0.5285694816167394,0.2807603181687169,0.20389573684038548,0.263986546394068,2.0136442001569534,2.513425859693782,-0.1111111111111111,-0.3333333333333333,0.3333333333333333,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,0.3333333333333333,-0.3333333333333333,0.3333333333333333,1.0,-0.16171584973375974,-0.4176527080717498,0.16694988493819504,-0.02526122385276805,-0.2642752832379111,-0.3348056518108685,-0.04175891977325865,-0.3648467158084404,-0.28358420218098096,0.6714108373665915,0.4764605388736402
"that itty bitty little maple neck ! <br>we gonna rock another motor car ! <br>not making any better double deck, <br>than mister local karaoke bar. <br><br>or playing music by my stereo. <br>i gotta forty million vocal lessons ! <br>this hundred billion dollar motor show, <br>to cover me with heavy turbo engines.",hafez,-0.2327829748392105,-0.2466244250535965,-0.2565341293811798,-0.2555953562259674,-0.2525418996810913,-0.2552182674407959,-0.24331606924533844,-0.26042112708091736,-0.254794180393219,-0.2514755427837372,-0.2521683871746063,-0.8867299898126924,-0.8867299898126924,1.489911365748474,0.9422858590739713,-1.0930296182374044,0.11913275683193442,0.059907651992039186,1.0388594850192723,-0.21155092544454057,0.8238099209446582,1.558401063205276,0.0,0.0,0.0,0.5,-0.5,0.0,0.0,0.5,0.0,-0.5,0.16666666666666666,0.0830985742729444,0.09266494607250239,0.12657274569134327,1.043012710991588,-0.5086533364157049,-0.09999740566873506,0.15876124540089903,0.2918317441856529,-0.2130352485926925,0.14536316009179062,0.2547962771074802
"as any person putting children under, <br>a major lady at the royal womb. <br>so settle back relax and do not stutter ! <br>no matter where a human mind consume. <br><br>for being very highly flexible, <br>too many people under toilet training ! <br>they never even see enough parental ! <br>depending on another muscle wasting.",hafez,-0.23283807933330536,-0.24992629885673523,-0.25757649540901184,-0.2587418854236603,-0.25459274649620056,-0.25867804884910583,-0.2464170902967453,-0.26126790046691895,-0.2568643093109131,-0.2551361620426178,-0.25458139181137085,-3.612309611198812,-3.612309611198812,0.5228909723854741,-0.1597459735209903,-0.5954514905296083,-0.6379226146321852,-0.9405093336478832,-0.7653916018506035,-1.4169798085238716,1.22406627663271,0.9783042024316572,-0.4444444444444444,-0.5,-1.0,-0.5,0.5,-0.5,-0.5,-1.0,-0.5,0.0,0.0,-0.026443054036512356,-0.24996754921705341,-0.5439026986757969,0.22217826571266602,0.19205942262043552,-0.2131152300106748,-0.11439302114433109,-0.7021509470634012,-0.5111619146188603,0.2772518099662741,-0.059791937066058946
"john mckeen , in his rusty dress ,<br>his loosened collar , and swarthy throat ;<br>his face unshaven , and none the less ,<br>his hearty laugh and his wholesomeness ,<br>and the wealth of a workman 's vote !",gutenberg,-0.23290817439556122,-0.24749024212360382,-0.25555554032325745,-0.25691545009613037,-0.2545607089996338,-0.2574763000011444,-0.2454037219285965,-0.26059603691101074,-0.2539485692977905,-0.25395655632019043,-0.2511068880558014,-1.1108902140418042,-1.1108902140418042,2.423499061216898,-0.3436582925985434,-0.40108317917629166,2.211788253066452,-0.041722566906316795,-0.08837801260291135,-0.7416734146228442,1.5709288076257308,2.564415811244241,0.3333333333333333,0.0,0.5,0.0,0.5,1.0,0.5,0.5,0.0,0.0,1.0,0.4394328851168481,-0.1759459305780235,0.34999536818423527,-0.048775523988440386,0.2604776840873799,0.1853607788208252,0.7522408555572202,0.18205093301404168,0.00776245423842048,0.4542757029375111,0.7109725013727702
"the castle of our desire vultures we found <br>weigh we [ a serene and lone and fine <br>we coled like it ; the hall of our own ferns <br>a dim and a clock to mark you the passing hour <br>in bronze as its decrees, the perished",gpt2,-0.23287764191627502,-0.24703416228294373,-0.25553497672080994,-0.25727173686027527,-0.2532455027103424,-0.25769689679145813,-0.24552392959594727,-0.2606026530265808,-0.2538915276527405,-0.25329068303108215,-0.25176265835762024,-1.053033698330883,-1.053033698330883,1.7080636410856256,-0.9242387207624445,-1.69034427130761,0.7473770106202513,-0.9296612171016085,-1.0863089138309792,-1.0420405373679469,1.4288721360001706,0.7397951315077144,-0.2727272727272727,-0.45454545454545453,-0.2727272727272727,-0.2727272727272727,-0.09090909090909091,-0.6363636363636364,-0.09090909090909091,-0.8181818181818182,-0.09090909090909091,0.2727272727272727,-0.09090909090909091,-0.29486332437207313,-0.4612785742527861,0.09529389426677258,-0.16321220581932327,-0.13245242160668727,-0.3291124132662549,0.0502619677324873,-0.6599948498623105,-0.20703816719240772,0.2961341854831713,-0.10517602716943662
"the splendor of the kindling day ,<br>the splendor of the setting sun ,<br>these move my soul to wend its way ,<br>and have done<br>with all we grasp and toil amongst and say .",gutenberg,-0.23284301161766052,-0.24715611338615417,-0.2561740577220917,-0.257242351770401,-0.25362423062324524,-0.25652486085891724,-0.24543766677379608,-0.259784072637558,-0.25476881861686707,-0.25451740622520447,-0.2526756823062897,1.0255497025061833,1.0255497025061833,1.0992159671897062,1.4816802070257407,-0.20686042397709115,0.17901917320065708,-0.4154667833432224,-0.6576004627828693,0.37588180329174004,0.6783084204607606,2.7524683077867316,0.022222222222222223,0.2,0.2,0.6,0.2,-0.6,-0.6,-0.2,0.2,0.2,1.0,-0.06593405190807364,-0.021236085205920498,0.10852498716305532,0.7494444438825011,0.3190693505980618,-0.7695007283663694,-0.5319627415689618,-0.4650021857325007,0.21497187349806055,0.4858928934403716,0.6125055645426909
"and those that were good shall be happy : they shall sit in a golden<br>chair ;<br>they shall splash at a ten-league canvas with brushes of comets ’ hair ;<br>they shall find real saints to draw from — magdalene , peter , and paul ;<br>they shall work for an age at a sitting and never be tired at all !",gutenberg,-0.23284795880317688,-0.2479339987039566,-0.255719929933548,-0.2562429904937744,-0.2531241774559021,-0.2571982145309448,-0.24600788950920105,-0.26001158356666565,-0.25450727343559265,-0.2529093623161316,-0.2519811987876892,1.4221001895054375,1.4221001895054375,1.0663156022040619,-2.2388555760279876,-0.1562620216567388,0.360500866713428,0.41030900012637006,-0.7458176389703866,-0.5753335100365136,0.13719087009025274,0.43117140972076556,-0.1111111111111111,0.38461538461538464,-0.07692307692307693,-0.23076923076923078,0.23076923076923078,-0.38461538461538464,-0.38461538461538464,0.23076923076923078,-0.5384615384615384,-0.23076923076923078,-0.23076923076923078,-0.19178038658806462,0.30803761960433385,-0.023702385204853425,-0.02457862476869093,0.4033297347419763,-0.45511669842495517,-0.17747421912044542,-0.6370085123992465,-0.45080468687755226,0.1729438962338273,-0.27702191396286385
"o ! lure of the lost lagoon ,—<br>i dream to-night that my paddle blurs<br>the purple shade where the seaweed stirs ,<br>i hear the call of the singing firs<br>in the hush of the golden moon .",gutenberg,-0.23281614482402802,-0.24737931787967682,-0.2549048364162445,-0.2585327625274658,-0.2538297474384308,-0.25761374831199646,-0.2456081062555313,-0.26182401180267334,-0.2550371289253235,-0.2549884617328644,-0.25174179673194885,0.9559227017131076,0.9559227017131076,0.30234094397789596,1.2332298616666975,-0.5144031028838807,0.8949624109346004,0.24610247310674943,0.617160705935238,-1.3603245294721489,1.609596460496711,0.8278796971273797,0.18518518518518517,1.0,-0.3333333333333333,0.3333333333333333,-0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,0.30406343461227897,0.529127440677254,0.14656425944666812,0.6439451647499501,-0.10927205856577538,0.12893635742201057,0.5201486020646436,0.005998122224826041,-0.1680308776948279,0.237106014409911,-0.23337287351416633
"like that, to carry into heaven, so,<br>i carried heaven onto heaven) all,<br>except, i carried heaven onto know.<br>i wanted to believe it, heaven. so,<br>i wanted to remember heaven, so,<br>again i carried heaven onto go.<br>i wanted to remember heaven go,<br>so, i erased the heavens. i forgot,<br>forget, forgot. remember only( not.",true_poetry,-0.23285581171512604,-0.24439018964767456,-0.25691714882850647,-0.2574092149734497,-0.25445127487182617,-0.2584851086139679,-0.24232840538024902,-0.2608093023300171,-0.25528621673583984,-0.253430038690567,-0.2501695156097412,-0.7312712143202345,-0.7312712143202345,0.9584618805341866,-1.2658602457222659,-0.9240767985055012,2.333691902116909,0.5372615422443586,1.4180850732465633,-0.32712170544216673,3.2445319300610844,-0.08342658333180397,0.18518518518518517,0.3333333333333333,0.3333333333333333,-0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.3333333333333333,0.3333333333333333,-0.3333333333333333,0.25447144680771155,0.047353266254540144,0.03176878106158301,0.1834973183170201,0.024773732506051697,0.0697053648258945,0.154739593292372,0.09352702251934458,-0.2046397229290967,0.7300191955832726,-0.11285397393807267
"it came to an end ;<br>yes , the outgazing over the stream ,<br>with the sun on each serpentine bend ,<br>or , later , the luring moon-gleam ;<br>it came to an end .",gutenberg,-0.2328656166791916,-0.24619948863983154,-0.2569100558757782,-0.25930720567703247,-0.25481128692626953,-0.2593698501586914,-0.2445554882287979,-0.26117485761642456,-0.25576967000961304,-0.25359249114990234,-0.2518896758556366,-1.237209814436455,-1.237209814436455,0.2970851107016097,-0.8143978411992973,-1.8977853831775249,1.8637522488286327,0.05323733391168715,0.7777210155020646,0.10144575908738726,2.679027311010416,0.4347785530934738,0.0,-0.2,-0.2,0.2,-0.2,0.2,-0.2,0.2,0.2,0.0,0.4,-0.000684898403606804,-0.11805069213054822,-0.1499459851225489,0.46973064324029357,-0.2822142740044061,0.17423934505341737,-0.14084717584722964,0.12065119101354647,0.09860231323758935,0.548068797680161,0.4389998671559876
"all wantonly in hours of joy ,<br>i made a song of pain .<br>soon grief drew near , and paused to hear ,<br>and sang the sad refrain ,<br>again and yet again .",gutenberg,-0.23279854655265808,-0.24585343897342682,-0.25535833835601807,-0.25650274753570557,-0.2528568208217621,-0.2559535801410675,-0.24372747540473938,-0.259385347366333,-0.25450581312179565,-0.2532199025154114,-0.25478509068489075,-1.0127293109608233,-1.0127293109608233,2.1076329585961404,2.5566231110707798,4.347649827657338,4.294738921652765,-1.0288870164904238,0.2778226681298542,1.5760048771441266,3.3829557141967235,1.9321407306540217,0.7777777777777778,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.9696972601406822,0.2029264888724161,0.33461396044668285,0.9467028998790727,0.6953447270681079,0.3247677010013452,-0.3122984136272929,0.14892298914639074,0.6270457939498392,1.0337448866745165,0.14777015715031594
